commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison
CMD-Q1-02245,CLI0378,PRD0074,9,101.69,915.21,2024-03-23,livrée,PayPal,Occitanie
CMD-Q1-02246,CLI0385,PRD0090,7,80.66,564.62,2024-02-21,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02247,CLI0320,PRD0018,6,121.33,727.98,2024-01-10,retournée,CB,Auvergne-RA
CMD-Q1-02248,CLI0191,PRD0104,2,81.27,162.54,2024-01-13,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02249,CLI0049,PRD0089,5,93.09,465.45,2024-02-28,livrée,CB,Île-de-France
CMD-Q1-02250,CLI0230,PRD0053,1,79.12,79.12,2024-01-27,en_cours,CB,Occitanie
CMD-Q1-02251,CLI0491,PRD0029,8,149.76,1198.08,2024-01-07,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02252,CLI0281,PRD0041,1,48.15,48.15,2024-02-03,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02253,CLI0498,PRD0113,5,82.62,413.1,2024-01-05,livrée,PayPal,PACA
CMD-Q1-02254,CLI0166,PRD0053,8,79.12,632.96,2024-01-20,livrée,CB,Auvergne-RA
CMD-Q1-02255,CLI0227,PRD0027,6,45.84,275.04,2024-01-09,livrée,CB,Auvergne-RA
CMD-Q1-02256,CLI0412,PRD0021,4,78.18,312.72,2024-02-19,livrée,CB,Auvergne-RA
CMD-Q1-02257,CLI0204,PRD0045,3,55.24,165.72,2024-01-27,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02258,CLI0327,PRD0044,5,146.42,732.1,2024-02-06,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-02259,CLI0099,PRD0143,6,104.0,624.0,2024-01-09,livrée,Chèque,Occitanie
CMD-Q1-02260,CLI0106,PRD0105,9,408.15,3673.35,2024-02-13,livrée,CB,Île-de-France
CMD-Q1-02261,CLI0231,PRD0102,1,23.26,23.26,2024-02-22,livrée,CB,Île-de-France
CMD-Q1-02262,CLI0007,PRD0094,8,167.61,1340.88,2024-02-17,livrée,CB,Auvergne-RA
CMD-Q1-02263,CLI0198,PRD0122,4,108.11,432.44,2024-01-14,livrée,CB,Auvergne-RA
CMD-Q1-02264,CLI0438,PRD0140,4,84.52,338.08,2024-03-04,livrée,CB,Île-de-France
CMD-Q1-02265,CLI0279,PRD0045,4,55.24,220.96,2024-03-02,livrée,Chèque,Île-de-France
CMD-Q1-02266,CLI0126,PRD0028,1,59.7,59.7,2024-02-14,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02267,CLI0296,PRD0037,4,48.24,,2024-01-06,livrée,Chèque,Île-de-France
CMD-Q1-02268,CLI0103,PRD0051,2,10.76,21.52,2024-01-19,livrée,CB,Île-de-France
CMD-Q1-02269,CLI0372,PRD0135,4,112.71,450.84,2024-03-09,en_cours,Virement,Nouvelle-Aquitaine
CMD-Q1-02270,CLI0376,PRD0041,5,48.15,240.75,2024-01-03,livrée,CB,PACA
CMD-Q1-02271,CLI0140,PRD0101,5,52.8,264.0,2024-03-18,annulée,CB,Nouvelle-Aquitaine
CMD-Q1-02272,CLI0155,PRD0003,9,83.45,751.05,2024-02-03,livrée,CB,PACA
CMD-Q1-02273,CLI0021,PRD0015,2,80.47,160.94,2024-03-18,en_cours,CB,Île-de-France
CMD-Q1-02274,CLI0222,PRD0041,6,48.15,288.9,2024-02-16,en_cours,PayPal,Île-de-France
CMD-Q1-02275,CLI0360,PRD0062,7,51.87,363.09,2024-02-09,livrée,CB,Auvergne-RA
CMD-Q1-02276,CLI0381,PRD0104,6,81.27,487.62,2024-01-28,annulée,Virement,Nouvelle-Aquitaine
CMD-Q1-02277,CLI0228,PRD0018,7,121.33,849.31,2024-03-24,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02278,CLI0111,PRD0106,8,52.42,419.36,2024-03-29,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-02279,CLI0171,PRD0029,8,149.76,1198.08,2024-02-22,livrée,PayPal,Auvergne-RA
CMD-Q1-02280,CLI0066,PRD0092,7,159.37,1115.59,2024-01-13,livrée,Virement,Île-de-France
CMD-Q1-02281,CLI0498,PRD0070,6,28.37,170.22,2024-01-08,livrée,CB,Auvergne-RA
CMD-Q1-02282,CLI0046,PRD0114,1,61.01,61.01,2024-03-08,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02283,CLI0059,PRD0145,9,54.52,490.68,2024-03-07,en_cours,Virement,Auvergne-RA
CMD-Q1-02284,CLI0492,PRD0108,9,100.76,906.84,2024-01-08,livrée,Virement,Occitanie
CMD-Q1-02285,CLI0295,PRD0091,8,75.28,602.24,2024-02-27,livrée,CB,Île-de-France
CMD-Q1-02286,CLI0296,PRD0038,2,45.83,91.66,2024-02-25,en_cours,CB,PACA
CMD-Q1-02287,CLI0041,PRD0081,2,49.36,98.72,2024-01-20,livrée,CB,Île-de-France
CMD-Q1-02288,CLI0119,PRD0013,4,59.14,236.56,2024-01-17,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-02289,CLI0295,PRD0056,2,46.62,93.24,2024-01-14,livrée,CB,Île-de-France
CMD-Q1-02290,CLI0461,PRD0060,9,436.88,3931.92,2024-01-30,livrée,CB,PACA
CMD-Q1-02291,CLI0156,PRD0095,3,106.83,320.49,2024-03-13,livrée,CB,PACA
CMD-Q1-02292,CLI0117,PRD0063,7,86.81,607.67,2024-02-26,livrée,Virement,Auvergne-RA
CMD-Q1-02293,CLI0347,PRD0107,8,101.48,811.84,2024-02-21,en_cours,PayPal,Auvergne-RA
CMD-Q1-02294,CLI0214,PRD0073,9,200.41,1803.69,2024-01-10,en_cours,CB,Occitanie
CMD-Q1-02295,CLI0433,PRD0032,2,109.17,218.34,2024-03-14,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-02296,CLI0494,PRD0020,6,304.72,1828.32,2024-02-23,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02297,CLI0402,PRD0125,3,31.95,95.85,2024-03-23,livrée,CB,Auvergne-RA
CMD-Q1-02298,CLI0137,PRD0029,6,149.76,898.56,2024-03-08,livrée,Virement,PACA
CMD-Q1-02299,CLI0002,PRD0125,1,31.95,31.95,2024-02-14,livrée,Virement,Île-de-France
CMD-Q1-02300,CLI0185,PRD0085,6,181.81,1090.86,2024-03-26,livrée,Virement,Occitanie
CMD-Q1-02301,CLI0294,PRD0037,1,48.24,48.24,2024-03-14,retournée,Virement,Nouvelle-Aquitaine
CMD-Q1-02302,CLI0169,PRD0051,2,10.76,21.52,2024-03-07,livrée,CB,Auvergne-RA
CMD-Q1-02303,CLI0325,PRD0145,5,54.52,272.6,2024-02-25,retournée,CB,Île-de-France
CMD-Q1-02304,CLI0333,PRD0058,9,118.62,1067.58,2024-02-04,livrée,CB,Occitanie
CMD-Q1-02305,CLI0063,PRD0085,4,181.81,727.24,2024-03-06,livrée,CB,Île-de-France
CMD-Q1-02306,CLI0487,PRD0129,7,124.46,871.22,2024-01-08,livrée,Virement,PACA
CMD-Q1-02307,CLI0169,PRD0035,8,17.54,140.32,2024-02-17,livrée,CB,Île-de-France
CMD-Q1-02308,CLI0025,PRD0068,6,12.48,74.88,2024-01-13,livrée,CB,Île-de-France
CMD-Q1-02309,CLI0110,PRD0070,4,28.37,113.48,2024-01-13,retournée,Chèque,PACA
CMD-Q1-02310,CLI0372,PRD0072,3,121.78,365.34,2024-01-11,livrée,PayPal,Île-de-France
CMD-Q1-02311,CLI0186,PRD0091,4,75.28,301.12,2024-02-24,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-02312,CLI0092,PRD0031,1,152.91,152.91,2024-03-05,retournée,CB,Nouvelle-Aquitaine
CMD-Q1-02313,CLI0134,PRD0142,8,137.33,1098.64,2024-03-09,annulée,CB,Nouvelle-Aquitaine
CMD-Q1-02314,CLI0002,PRD0058,9,118.62,1067.58,2024-03-18,annulée,CB,Nouvelle-Aquitaine
CMD-Q1-02315,CLI0309,PRD0105,3,408.15,1224.45,2024-01-28,annulée,Virement,Île-de-France
CMD-Q1-02316,CLI0116,PRD0010,8,81.94,655.52,2024-01-30,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02317,CLI0026,PRD0098,3,37.93,113.79,2024-03-10,livrée,Virement,Occitanie
CMD-Q1-02318,CLI0368,PRD0044,8,146.42,1171.36,2024-01-12,annulée,PayPal,Auvergne-RA
CMD-Q1-02319,CLI0110,PRD0101,4,52.8,211.2,2024-01-30,livrée,CB,Occitanie
CMD-Q1-02320,CLI0147,PRD0152,9,499.98,4499.82,2024-01-17,livrée,CB,Auvergne-RA
CMD-Q1-02321,CLI0315,PRD0092,6,159.37,956.22,2024-03-08,livrée,Virement,Île-de-France
CMD-Q1-02322,CLI0359,PRD0063,9,86.81,781.29,2024-03-01,retournée,CB,Auvergne-RA
CMD-Q1-02323,CLI0197,PRD0151,4,221.15,884.6,2024-01-09,annulée,CB,PACA
CMD-Q1-02324,CLI0427,PRD0119,5,496.56,2482.8,2024-01-12,livrée,PayPal,Nouvelle-Aquitaine
CMD-Q1-02325,CLI0495,PRD0143,7,104.0,728.0,2024-01-12,livrée,Virement,Occitanie
CMD-Q1-02326,CLI0329,PRD0069,8,106.11,848.88,2024-01-11,livrée,CB,Occitanie
CMD-Q1-02327,CLI0233,PRD0128,2,99.94,199.88,2024-02-10,livrée,CB,Auvergne-RA
CMD-Q1-02328,CLI0223,PRD0024,2,20.71,41.42,2024-03-10,livrée,Virement,Auvergne-RA
CMD-Q1-02329,CLI0261,PRD0015,4,80.47,321.88,2024-02-22,livrée,Virement,Auvergne-RA
CMD-Q1-02330,CLI0198,PRD0112,5,79.76,398.8,2024-03-06,retournée,Virement,Nouvelle-Aquitaine
CMD-Q1-02331,CLI0001,PRD0086,1,74.32,74.32,2024-01-31,annulée,PayPal,Nouvelle-Aquitaine
CMD-Q1-02332,CLI0156,PRD0019,2,62.97,125.94,2024-03-10,annulée,Chèque,Auvergne-RA
CMD-Q1-02333,CLI0367,PRD0140,4,84.52,338.08,2024-01-10,retournée,Virement,Occitanie
CMD-Q1-02334,CLI0457,PRD0106,9,52.42,471.78,2024-01-01,en_cours,CB,Occitanie
CMD-Q1-02335,CLI0332,PRD0064,1,107.08,107.08,2024-03-04,en_cours,Virement,Île-de-France
CMD-Q1-02336,CLI0207,PRD0126,9,82.76,744.84,2024-01-11,en_cours,CB,Auvergne-RA
CMD-Q1-02337,CLI0451,PRD0125,7,31.95,223.65,2024-03-30,livrée,CB,Île-de-France
CMD-Q1-02338,CLI0209,PRD0085,9,181.81,1636.29,2024-03-15,retournée,CB,Nouvelle-Aquitaine
CMD-Q1-02339,CLI0231,PRD0142,7,137.33,961.31,2024-01-02,livrée,CB,Île-de-France
CMD-Q1-02340,CLI0133,PRD0051,4,10.76,43.04,2024-02-08,livrée,CB,Île-de-France
CMD-Q1-02341,CLI0447,PRD0061,5,75.83,379.15,2024-02-19,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-02342,CLI0022,PRD0109,7,18.3,128.1,2024-02-05,livrée,Chèque,Occitanie
CMD-Q1-02343,CLI0062,PRD0057,3,85.5,256.5,2024/02/28,en_cours,CB,Île-de-France
CMD-Q1-02344,CLI0041,PRD0085,1,181.81,181.81,2024-03-23,livrée,CB,Occitanie
CMD-Q1-02345,CLI0348,PRD0038,8,45.83,366.64,2024-02-10,livrée,CB,Île-de-France
CMD-Q1-02346,CLI0172,PRD0066,4,181.07,724.28,2024-01-28,livrée,CB,Auvergne-RA
CMD-Q1-02347,CLI0449,PRD0001,4,57.96,231.84,2024-03-29,livrée,PayPal,Nouvelle-Aquitaine
CMD-Q1-02348,CLI0488,PRD0134,7,487.38,3411.66,2024-01-25,annulée,CB,Occitanie
CMD-Q1-02349,CLI0059,PRD0102,1,23.26,23.26,2024-01-14,en_cours,CB,Auvergne-RA
CMD-Q1-02350,CLI0371,PRD0066,1,181.07,181.07,2024-03-25,livrée,CB,PACA
CMD-Q1-02351,CLI0377,PRD0102,8,23.26,186.08,2024-03-06,livrée,Virement,Île-de-France
CMD-Q1-02352,CLI0314,PRD0142,4,137.33,549.32,2024-01-11,livrée,PayPal,Île-de-France
CMD-Q1-02353,CLI0336,PRD0022,4,235.27,941.08,2024-03-28,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-02354,CLI0043,PRD0066,2,181.07,362.14,2024-03-02,livrée,CB,Auvergne-RA
CMD-Q1-02355,CLI0044,PRD0137,9,54.72,492.48,2024-02-25,livrée,CB,PACA
CMD-Q1-02356,CLI0125,PRD0041,3,48.15,144.45,2024-01-01,livrée,CB,Auvergne-RA
CMD-Q1-02357,CLI0270,PRD0099,1,182.41,182.41,2024-01-21,annulée,CB,Île-de-France
CMD-Q1-02358,CLI0045,PRD0104,8,81.27,650.16,2024-02-29,livrée,CB,PACA
CMD-Q1-02359,CLI0026,PRD0097,5,149.62,748.1,2024-03-15,livrée,CB,Île-de-France
CMD-Q1-02360,CLI0441,PRD0046,5,69.9,349.5,2024-03-01,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-02361,CLI0062,PRD0002,9,135.96,1223.64,2024-01-20,retournée,CB,Nouvelle-Aquitaine
CMD-Q1-02362,CLI0252,PRD0083,1,173.76,173.76,2024-01-23,livrée,CB,Occitanie
CMD-Q1-02363,CLI0263,PRD0026,3,334.76,1004.28,2024-02-03,en_cours,Chèque,Occitanie
CMD-Q1-02364,CLI0125,PRD0138,1,67.74,67.74,2024-01-25,en_cours,CB,PACA
CMD-Q1-02365,CLI0139,PRD0087,8,72.84,582.72,2024-03-28,livrée,PayPal,Nouvelle-Aquitaine
CMD-Q1-02366,CLI0116,PRD0134,3,487.38,1462.14,2024-03-15,livrée,Chèque,Auvergne-RA
CMD-Q1-02367,CLI0073,PRD0002,3,135.96,407.88,2024-02-04,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02368,CLI0288,PRD0138,5,67.74,338.7,2024-01-06,livrée,CB,Auvergne-RA
CMD-Q1-02369,CLI0028,PRD0009,5,58.82,294.1,2024-02-24,livrée,CB,PACA
CMD-Q1-02370,CLI0218,PRD0004,1,42.82,42.82,2024-03-02,livrée,CB,Île-de-France
CMD-Q1-02371,CLI0460,PRD0113,8,82.62,660.96,2024-03-08,,Virement,Auvergne-RA
CMD-Q1-02372,CLI0486,PRD0042,9,126.36,1137.24,2024-02-23,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-02373,CLI0389,PRD0126,4,82.76,331.04,2024-01-26,retournée,CB,Occitanie
CMD-Q1-02374,CLI0313,PRD0022,4,235.27,941.08,2024-01-11,en_cours,Chèque,Occitanie
CMD-Q1-02375,CLI0356,PRD0061,4,75.83,303.32,2024-01-06,livrée,CB,Auvergne-RA
CMD-Q1-02376,CLI0324,PRD0030,2,43.58,87.16,2024-02-22,livrée,CB,Occitanie
CMD-Q1-02377,CLI0416,PRD0032,5,109.17,545.85,2024-03-11,livrée,Chèque,Auvergne-RA
CMD-Q1-02378,CLI0326,PRD0023,4,163.48,653.92,2024-02-03,livrée,CB,Auvergne-RA
CMD-Q1-02379,CLI0249,PRD0035,1,17.54,17.54,2024-03-08,en_cours,CB,Occitanie
CMD-Q1-02380,CLI0096,PRD0109,1,18.3,18.3,2024-02-14,livrée,CB,Occitanie
CMD-Q1-02381,CLI0439,PRD0082,4,36.44,145.76,2024-03-07,livrée,PayPal,Auvergne-RA
CMD-Q1-02382,CLI0069,PRD0032,2,109.17,218.34,2024-02-23,en_cours,CB,Île-de-France
CMD-Q1-02383,CLI0320,PRD0125,1,31.95,31.95,2024-01-25,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-02384,CLI9986,PRD0063,5,86.81,434.05,2024-01-07,livrée,CB,Île-de-France
CMD-Q1-02385,CLI0020,PRD0137,3,54.72,164.16,2024-03-27,livrée,PayPal,Nouvelle-Aquitaine
CMD-Q1-02386,CLI0245,PRD0101,9,52.8,475.2,2024-01-31,livrée,Chèque,PACA
CMD-Q1-02387,CLI0249,PRD0032,2,109.17,218.34,2024-01-02,livrée,Virement,Auvergne-RA
CMD-Q1-02388,CLI0016,PRD0136,3,54.7,164.1,2024-01-08,en_cours,Virement,Auvergne-RA
CMD-Q1-02389,CLI0109,PRD0071,7,90.96,636.72,2024-02-01,livrée,CB,PACA
CMD-Q1-02390,CLI0496,PRD0105,9,408.15,3673.35,2024-02-29,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-02391,CLI0156,PRD0145,5,54.52,272.6,2024-03-10,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02392,CLI0329,PRD0063,0,86.81,520.86,2024-03-05,annulée,CB,Auvergne-RA
CMD-Q1-02393,CLI0379,PRD0025,8,111.14,889.12,2024-02-07,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02394,CLI0047,PRD0006,3,79.23,237.69,2024-01-23,livrée,CB,PACA
CMD-Q1-02395,CLI0476,PRD0072,5,121.78,608.9,2024-02-11,annulée,CB,Nouvelle-Aquitaine
CMD-Q1-02396,CLI0144,PRD0148,3,70.91,212.73,2024-01-22,livrée,CB,Auvergne-RA
CMD-Q1-02397,CLI0194,PRD0052,1,118.68,118.68,2024-01-04,livrée,CB,Île-de-France
CMD-Q1-02398,CLI0152,PRD0104,7,81.27,568.89,2024-03-08,en_cours,CB,PACA
CMD-Q1-02399,CLI0372,PRD0101,8,52.8,422.4,2024-02-02,livrée,CB,PACA
CMD-Q1-02400,CLI0149,PRD0071,1,90.96,90.96,2024-03-05,en_cours,CB,Auvergne-RA
CMD-Q1-02401,CLI0251,PRD0035,4,17.54,70.16,2024-02-05,livrée,CB,Auvergne-RA
CMD-Q1-02402,CLI0208,PRD0011,3,27.63,82.89,2024-03-24,en_cours,CB,Île-de-France
CMD-Q1-02403,CLI0079,PRD0033,7,291.53,2040.71,2024-02-06,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02404,CLI0440,PRD0073,2,200.41,400.82,2024-01-06,livrée,CB,Occitanie
CMD-Q1-02405,CLI0008,PRD0116,5,52.36,261.8,2024-02-20,en_cours,CB,Auvergne-RA
CMD-Q1-02406,CLI0433,PRD0128,4,99.94,399.76,2024-03-18,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-02407,CLI0147,PRD0122,9,108.11,972.99,2024-01-07,livrée,Virement,Île-de-France
CMD-Q1-02408,CLI0318,PRD0030,7,43.58,305.06,2024-03-27,livrée,Chèque,PACA
CMD-Q1-02409,CLI0172,PRD0019,7,62.97,440.79,2024-01-11,,CB,PACA
CMD-Q1-02410,CLI0107,PRD0048,4,164.13,656.52,2024-01-08,en_cours,PayPal,Occitanie
CMD-Q1-02411,CLI0408,PRD0096,1,33.23,33.23,2024-03-02,en_cours,Virement,Nouvelle-Aquitaine
CMD-Q1-02412,CLI0217,PRD0021,4,78.18,312.72,2024-02-18,livrée,CB,PACA
CMD-Q1-02413,CLI0028,PRD0144,7,212.05,1484.35,2024-01-06,en_cours,CB,Auvergne-RA
CMD-Q1-02414,CLI0206,PRD0020,2,304.72,609.44,2024-02-29,livrée,CB,Auvergne-RA
CMD-Q1-02415,CLI0027,PRD0044,7,146.42,1024.94,2024-01-16,livrée,PayPal,Occitanie
CMD-Q1-02416,CLI0284,PRD0147,9,56.16,505.44,2024-01-23,livrée,CB,Île-de-France
CMD-Q1-02417,CLI0075,PRD0061,3,75.83,227.49,2024-03-21,livrée,CB,Île-de-France
CMD-Q1-02418,CLI0272,PRD0012,2,295.77,591.54,2024-03-11,livrée,CB,PACA
CMD-Q1-02419,CLI0251,PRD0142,5,137.33,686.65,2024-03-02,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02420,CLI0360,PRD0064,5,107.08,535.4,2024-01-30,livrée,CB,PACA
CMD-Q1-02421,CLI0442,PRD0113,3,82.62,247.86,2024-01-30,en_cours,PayPal,Nouvelle-Aquitaine
CMD-Q1-02422,CLI0120,PRD0116,2,52.36,104.72,2024-01-30,livrée,PayPal,Nouvelle-Aquitaine
CMD-Q1-02423,CLI0199,PRD0139,1,128.88,128.88,2024-03-21,livrée,CB,Auvergne-RA
CMD-Q1-02424,CLI0289,PRD0151,8,221.15,1769.2,2024-01-31,,Virement,Île-de-France
CMD-Q1-02425,CLI0083,PRD0039,4,29.83,119.32,2024-01-24,livrée,Virement,Occitanie
CMD-Q1-02426,CLI0187,PRD0073,3,200.41,601.23,2024-02-08,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-02427,CLI0416,PRD0001,9,57.96,521.64,2024-03-25,livrée,Virement,PACA
CMD-Q1-02428,CLI0367,PRD0106,8,52.42,,2024-03-09,livrée,CB,PACA
CMD-Q1-02429,CLI0272,PRD0142,1,137.33,137.33,2024-02-24,livrée,CB,Auvergne-RA
CMD-Q1-02430,CLI0165,PRD0088,1,793.25,793.25,2024-03-23,livrée,CB,PACA
CMD-Q1-02431,CLI0382,PRD0096,8,33.23,265.84,2024-03-21,livrée,CB,PACA
CMD-Q1-02432,CLI0116,PRD0060,7,436.88,3058.16,2024-03-10,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02433,CLI0105,PRD0048,8,164.13,1313.04,2024-02-08,livrée,CB,Occitanie
CMD-Q1-02434,CLI0207,PRD0027,4,45.84,183.36,2024-01-15,livrée,Virement,PACA
CMD-Q1-02435,CLI0389,PRD0076,1,211.08,211.08,2024-03-04,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02436,CLI0340,PRD0114,1,61.01,61.01,2024-01-28,retournée,Virement,Auvergne-RA
CMD-Q1-02437,CLI0083,PRD0151,5,221.15,1105.75,2024-02-26,livrée,Virement,Occitanie
CMD-Q1-02438,CLI0343,PRD0090,7,80.66,564.62,2024-03-04,en_cours,CB,Auvergne-RA
CMD-Q1-02439,CLI0463,PRD0015,5,80.47,402.35,2024-02-09,livrée,CB,Occitanie
CMD-Q1-02440,CLI0497,PRD0077,9,151.78,1366.02,2024-02-29,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-02441,CLI0085,PRD0129,5,124.46,622.3,2024-01-18,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-02442,CLI0142,PRD0111,9,237.06,2133.54,2024-02-25,livrée,CB,Auvergne-RA
CMD-Q1-02443,CLI0073,PRD0152,6,499.98,2999.88,2024-01-02,annulée,CB,PACA
CMD-Q1-02444,CLI0052,PRD0118,4,76.42,305.68,2024-03-15,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02445,CLI0399,PRD0131,5,95.19,475.95,2024-01-02,en_cours,CB,Île-de-France
CMD-Q1-02446,CLI0159,PRD0145,1,54.52,54.52,2024-03-10,livrée,CB,Occitanie
CMD-Q1-02447,CLI0410,PRD0095,7,106.83,747.81,2024-01-29,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-02448,CLI0137,PRD0099,9,182.41,,2024-02-28,livrée,Virement,PACA
CMD-Q1-02449,CLI0318,PRD0152,4,499.98,1999.92,2024-02-11,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-02450,CLI0381,PRD0085,1,181.81,181.81,2024-01-01,livrée,Virement,Auvergne-RA
CMD-Q1-02451,CLI0454,PRD0104,3,81.27,243.81,2024-01-05,livrée,CB,Occitanie
CMD-Q1-02452,CLI0121,PRD0033,6,291.53,1749.18,2024-01-30,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-02453,CLI0138,PRD0037,4,48.24,,2024-03-20,,CB,Auvergne-RA
CMD-Q1-02454,CLI0210,PRD0081,4,49.36,197.44,2024-01-10,livrée,CB,PACA
CMD-Q1-02455,CLI0244,PRD0070,3,28.37,85.11,2024-03-10,livrée,Chèque,Nouvelle-Aquitaine
CMD-Q1-02456,CLI0003,PRD0089,6,93.09,558.54,2024-01-16,livrée,CB,PACA
CMD-Q1-02457,CLI0435,PRD0020,7,304.72,2133.04,2024-03-24,livrée,PayPal,PACA
CMD-Q1-02458,CLI0006,PRD0141,5,326.57,1632.85,2024-01-29,livrée,Virement,Île-de-France
CMD-Q1-02459,CLI0271,PRD0026,8,334.76,2678.08,2024-03-21,annulée,CB,PACA
CMD-Q1-02460,CLI0441,PRD0079,5,400.46,2002.3,2024-03-22,livrée,CB,PACA
CMD-Q1-02461,CLI0192,PRD0037,7,48.24,337.68,2024-01-01,livrée,Virement,Occitanie
CMD-Q1-02462,CLI0217,PRD0079,7,400.46,2803.22,2024-02-29,livrée,PayPal,Occitanie
CMD-Q1-02463,CLI0437,PRD0013,7,59.14,413.98,2024-02-08,livrée,PayPal,Auvergne-RA
CMD-Q1-02464,CLI0245,PRD0106,8,52.42,419.36,2024-02-18,livrée,CB,Auvergne-RA
CMD-Q1-02465,CLI0035,PRD0005,1,95.95,95.95,2024-01-13,retournée,CB,PACA
CMD-Q1-02466,CLI0480,PRD0045,5,55.24,276.2,2024-01-20,livrée,CB,Île-de-France
CMD-Q1-02467,CLI0075,PRD0086,7,74.32,520.24,2024-01-11,livrée,CB,Île-de-France
CMD-Q1-02468,CLI0447,PRD0071,3,90.96,272.88,2024-01-20,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02469,CLI0440,PRD0068,7,12.48,87.36,2024-03-04,livrée,Virement,Île-de-France
CMD-Q1-02470,CLI0224,PRD0105,7,408.15,2857.05,2024-03-04,annulée,CB,Île-de-France
CMD-Q1-02471,CLI0045,PRD0134,6,487.38,2924.28,2024-02-09,livrée,Virement,Auvergne-RA
CMD-Q1-02472,CLI0223,PRD0054,2,124.37,248.74,2024-03-29,livrée,PayPal,Occitanie
CMD-Q1-02473,CLI0398,PRD0013,4,59.14,236.56,2024-02-27,livrée,CB,Île-de-France
CMD-Q1-02474,CLI0362,PRD0144,0,212.05,1272.3,2024-03-01,livrée,CB,Auvergne-RA
CMD-Q1-02475,CLI0060,PRD0098,9,37.93,341.37,2024-01-19,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02476,CLI0491,PRD0087,9,72.84,655.56,2024-01-21,livrée,Virement,Occitanie
CMD-Q1-02477,CLI0161,PRD0107,6,101.48,608.88,2024-01-02,livrée,CB,PACA
CMD-Q1-02478,CLI0328,PRD0028,4,59.7,238.8,2024-02-04,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02479,CLI0051,PRD0082,8,36.44,291.52,2024-02-25,livrée,Chèque,Occitanie
CMD-Q1-02480,CLI0205,PRD0043,8,100.34,802.72,2024-02-04,livrée,CB,Auvergne-RA
CMD-Q1-02481,CLI0350,PRD0010,1,81.94,81.94,2024-03-07,livrée,Virement,PACA
CMD-Q1-02482,CLI0416,PRD0110,7,126.57,885.99,2024-02-15,en_cours,CB,Auvergne-RA
CMD-Q1-02483,CLI0455,PRD0130,3,186.38,559.14,2024-01-05,en_cours,Virement,Île-de-France
CMD-Q1-02484,CLI0244,PRD0067,7,126.77,887.39,2024-01-23,en_cours,Chèque,Nouvelle-Aquitaine
CMD-Q1-02485,CLI0354,PRD0077,8,151.78,1214.24,2024-02-27,en_cours,CB,Île-de-France
CMD-Q1-02486,CLI0160,PRD0034,2,36.63,73.26,2024-03-25,en_cours,Virement,Île-de-France
CMD-Q1-02487,CLI0369,PRD0101,7,52.8,369.6,2024-02-20,en_cours,Virement,Île-de-France
CMD-Q1-02488,CLI0093,PRD0036,3,211.79,635.37,2024-02-18,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-02489,CLI0167,PRD0056,1,46.62,46.62,2024-03-27,livrée,CB,Île-de-France
CMD-Q1-02490,CLI0450,PRD0052,8,118.68,949.44,2024-03-02,livrée,CB,Occitanie
CMD-Q1-02491,CLI0423,PRD0122,2,108.11,216.22,2024-03-13,livrée,Virement,Auvergne-RA
