,id_mutation,date_mutation,nature_mutation,valeur_fonciere,commune,surface_reelle_bati,nombre_pieces_principales,type_local,code_postal,longitude,latitude,code_departement
4044,2023A04044,2023-12-04,Vente,900464.0206171514,Bordeaux,59.103098299555974,4.0,Appartement,33000.0,3.2080832103258174,43.69151117038253,33
4045,2023A04045,2023-12-04,Vente,275500.57126394473,Bordeaux,40.236352061068956,2.0,Appartement,33000.0,-3.903116613162499,47.25369218728231,33
4046,2023A04046,2023-12-04,Vente,379404.2052312526,Paris,160.6148889390202,4.0,Maison,75001.0,-3.671871562866388,50.652442332917495,75
4047,2023A04047,2023-12-04,Vente,112358.75973507666,Nantes,32.17486426684439,3.0,Appartement,44000.0,-1.3590868484128267,50.18544309725753,44
4048,2023A04048,2023-12-04,Vente,163574.46156225528,Nantes,109.98272889600175,5.0,Appartement,44000.0,-2.032046940702173,45.14903505905428,44
4049,2023A04049,2023-12-04,Vente,130549.61174118277,Marseille,60.93918974752508,6.0,Maison,13001.0,0.251236769304394,49.909090031229184,13
4050,2023A04050,2023-12-04,VEFA,576331.4165166181,Lyon,81.72721193715599,3.0,Appartement,69001.0,0.2153679222802456,50.695402060760465,69
4051,2023A04051,2023-12-04,Vente,58016.10415232961,Lyon,,3.0,Appartement,69001.0,-3.015935711984117,44.88867083493143,69
4052,2023A04052,2023-12-04,Vente,210789.22643467103,Toulouse,18.00919093073684,4.0,Appartement,31000.0,-1.3694117792254588,50.2665069437193,31
4053,2023A04053,2023-12-04,Vente,44523.66116432197,Lyon,54.28368169544058,2.0,Appartement,69001.0,-4.441971545835089,51.0773757661997,69
4054,2023A04054,2023-12-04,Vente,162954.65692418214,Nantes,47.88900471384057,2.0,Maison,44000.0,-0.04275960988190963,49.319511923581004,44
4055,2023A04055,2023-12-04,Vente,199871.6381356951,Nantes,30.98523970833277,6.0,Appartement,44000.0,,45.73396521581656,44
4056,2023A04056,2023-12-05,Vente,615950.9768274449,Montpellier,68.70438453128814,3.0,Appartement,34000.0,-1.1197681461164217,47.655166120429186,34
4057,2023A04057,2023-12-05,Vente,340434.07160970534,Bordeaux,128.8012035474037,1.0,Maison,33000.0,3.6705214547767664,45.50484251239353,33
4058,2023A04058,2023-12-05,Vente,162773.5232952232,Toulouse,14.346387639231583,4.0,Appartement,31000.0,-3.2521592295950636,51.06445929351297,31
4059,2023A04059,2023-12-05,Adjudication,508681.94199358753,Marseille,41.79451714214585,3.0,Maison,13001.0,-4.343984668635878,42.89710849180052,13
4060,2023A04060,2023-12-05,Vente,271223.7358305991,Toulouse,29.28621472017841,2.0,Maison,31000.0,1.829635829989022,50.159106860612944,31
4061,2023A04061,2023-12-05,Vente,274454.32021905435,Strasbourg,56.59320432768298,1.0,Maison,67000.0,1.360847767258421,42.95602357253375,67
4062,2023A04062,2023-12-05,Vente,130404.58583945419,Marseille,46.394891603770006,2.0,Appartement,13001.0,-2.067706180148415,42.6713408408515,13
4063,2023A04063,2023-12-05,Vente,148151.6620532695,Nantes,40.3326531856769,5.0,Appartement,44000.0,-0.8603710541260341,50.57146774549521,44
4064,2023A04064,2023-12-05,Vente,163561.05423822725,Lyon,,5.0,Maison,69001.0,-4.11047313199758,49.932081049606566,69
4065,2023A04065,2023-12-05,Vente,275922.9016677294,Paris,123.72862392004089,2.0,Appartement,75001.0,5.632058432753553,45.48174335848863,75
4066,2023A04066,2023-12-05,Vente,281174.6923711511,Toulouse,206.57412893531313,4.0,Maison,31000.0,-0.6737097565067645,50.726283257198254,31
4067,2023A04067,2023-12-05,VEFA,677697.0228638127,Toulouse,37.719812079445056,3.0,Maison,31000.0,-1.7129034732741828,49.88434052343972,31
4068,2023A04068,2023-12-06,Vente,338078.40017975064,Bordeaux,21.967459046096113,4.0,Maison,33000.0,5.7191528035584,50.237449306648145,33
4069,2023A04069,2023-12-06,Vente,52863.08688357815,Montpellier,72.21142085953748,2.0,Maison,34000.0,-4.0012240128628545,47.53701627907589,34
4070,2023A04070,2023-12-06,Vente,314137.22531604057,Montpellier,122.14909242372329,3.0,Appartement,34000.0,-0.8865221230996818,50.733291118714945,34
4071,2023A04071,2023-12-06,Vente,112419.2186548699,Montpellier,82.01031102122214,2.0,Appartement,34000.0,-1.1630437333758672,49.42432342809916,34
4072,2023A04072,2023-12-06,Vente,150304.33914728355,Bordeaux,121.8966457577287,1.0,Maison,33000.0,-1.1602477960633424,50.57158517184614,33
4073,2023A04073,2023-12-06,Vente,164834.6809481666,Nantes,,1.0,Appartement,44000.0,-4.354003858766896,44.77729623164351,44
4074,2023A04074,2023-12-06,Vente,180231.42632888045,Marseille,40.25413695660355,2.0,Appartement,13001.0,7.370330831141418,46.98245859253059,13
4075,2023A04075,2023-12-06,Vente,117584.24857368141,Montpellier,57.84216185957293,6.0,Appartement,34000.0,6.474644027394522,49.935432896508345,34
4076,2023A04076,2023-12-06,Vente,303182.1933810353,Paris,46.28062496892696,6.0,Maison,75001.0,0.7640618224834208,47.401615559626975,75
4077,2023A04077,2023-12-06,Vente,115095.63022345175,Strasbourg,76.06186411425756,4.0,Appartement,67000.0,1.1570236784294234,49.34966556844582,67
4078,2023A04078,2023-12-06,Vente,332368.8297828222,Bordeaux,88.66665504141723,2.0,Maison,33000.0,2.1567589134554765,50.86325331508634,33
4079,2023A04079,2023-12-06,Vente,1027030.9720411069,Bordeaux,92.20753320663079,3.0,Appartement,33000.0,1.574611582865721,49.380152940198684,33
4080,2023A04080,2023-12-07,Vente,120859.5691015123,Lyon,70.47769913156817,3.0,Appartement,69001.0,5.394997879923249,45.07516466138276,69
4081,2023A04081,2023-12-07,Vente,226226.91368544096,Lyon,61.73871238026407,2.0,Appartement,69001.0,1.7029330941061325,43.344554628605025,69
4082,2023A04082,2023-12-07,Vente,59037.350534250596,Nantes,81.22420912173224,1.0,Maison,44000.0,-2.101926684392848,44.70017206687474,44
4083,2023A04083,2023-12-07,Vente,224008.39867473292,Montpellier,20.460660575065738,3.0,Maison,34000.0,,48.13256187007553,34
4084,2023A04084,2023-12-07,Vente,394600.95454180514,Nantes,60.66005301119362,1.0,Appartement,44000.0,7.162047203480816,42.39631037957044,44
4085,2023A04085,2023-12-07,Vente,413487.90338680707,Bordeaux,56.04971297244343,,Local industriel,33000.0,-3.885540228300136,43.96952479844333,33
4086,2023A04086,2023-12-07,Vente,281086.64280399826,Marseille,60.736218346210094,4.0,Local industriel,13001.0,6.899018901754557,45.176743277272124,13
4087,2023A04087,2023-12-07,Vente,457511.8453579794,Strasbourg,52.257751132333006,,Maison,67000.0,4.269085740528363,50.001979503927934,67
4088,2023A04088,2023-12-07,Vente,1236298.9065804866,Montpellier,67.75699805368274,3.0,Maison,34000.0,0.6397495137079723,42.74883650580955,34
4089,2023A04089,2023-12-07,Vente,749665.8196856605,Paris,40.96420101165233,2.0,Appartement,75001.0,-2.1228337017846126,42.73943820645011,75
4090,2023A04090,2023-12-07,Vente,196121.0681879533,Bordeaux,96.03970644206484,2.0,Appartement,33000.0,-0.5568759158928178,47.15568642564993,33
4091,2023A04091,2023-12-07,Vente,112345.88025793817,Marseille,69.18782367634053,2.0,Appartement,13001.0,2.2293959741433067,43.864343019410114,13
4092,2023A04092,2023-12-08,Vente,210303.95123026238,Marseille,58.87066558219914,4.0,Appartement,13001.0,3.842006984845005,44.43149358539836,13
4093,2023A04093,2023-12-08,VEFA,152026.532517215,Montpellier,38.52247028021354,2.0,Appartement,34000.0,4.281699796963137,43.92127768861826,34
4094,2023A04094,2023-12-08,Vente,351796.62886914646,Bordeaux,82.07705019478351,3.0,Appartement,33000.0,1.1806301389690974,47.418142810852984,33
4095,2023A04095,2023-12-08,Vente,132095.95593029525,Montpellier,60.54154655362713,2.0,Maison,34000.0,0.24947098614024643,42.78882019653869,34
4096,2023A04096,2023-12-08,Vente,256865.1557658904,Marseille,37.42198265339147,2.0,Appartement,13001.0,5.2576321356254745,50.57200025194011,13
4097,2023A04097,2023-12-08,Vente,443657.6266123778,Toulouse,53.07304800130183,2.0,Appartement,31000.0,7.252750653615157,43.38361779163289,31
4098,2023A04098,2023-12-08,Vente,252605.04887051723,Montpellier,74.77931502369533,3.0,Appartement,34000.0,7.11370563532911,50.6740404190266,34
4099,2023A04099,2023-12-08,Vente,152087.5630031144,Marseille,71.93671465740626,3.0,Maison,13001.0,2.5055837941756565,49.14753546808552,13
4100,2023A04100,2023-12-08,Vente,543012.942904242,Bordeaux,,4.0,Maison,33000.0,-3.4964419666635935,49.58653979878979,33
4101,2023A04101,2023-12-08,Vente,86908.52721095394,Marseille,57.18351719143733,2.0,Maison,13001.0,-3.569219392845068,43.82071246347329,13
4102,2023A04102,2023-12-08,Vente,220427.2453747311,Montpellier,91.18676506526356,1.0,Appartement,34000.0,0.6149973231481587,48.1928943652004,34
4103,2023A04103,2023-12-08,Vente,261713.05848923005,Strasbourg,101.38227284966646,4.0,Maison,67000.0,4.807239639136096,49.490234931408814,67
4104,2023A04104,2023-12-09,Vente,270910.8814497859,Bordeaux,78.93788740465543,1.0,Appartement,33000.0,1.8162692421391142,47.21071275244336,33
4105,2023A04105,2023-12-09,Vente,299029.53705976385,Lyon,40.70188323759889,2.0,Maison,69001.0,3.467501262937976,47.14945742955866,69
4106,2023A04106,2023-12-09,VEFA,387032.4783539224,Bordeaux,,2.0,Maison,33000.0,6.210152124909671,43.702837361207514,33
4107,2023A04107,2023-12-09,Vente,262696.7322685327,Marseille,41.59708599074006,4.0,Maison,13001.0,-3.9877380871770916,45.94524599651138,13
4108,2023A04108,2023-12-09,Vente,215165.98461374256,Bordeaux,145.0137222265968,3.0,Appartement,33000.0,7.232470609582103,43.62475164911437,33
4109,2023A04109,2023-12-09,Vente,210122.58830273774,Paris,62.856098120816675,2.0,Appartement,75001.0,-0.29760314226912055,50.86114827665037,75
4110,2023A04110,2023-12-09,Vente,185923.48903186963,Bordeaux,158.09892010918992,3.0,Appartement,33000.0,-3.905800559998782,48.32668007594805,33
4111,2023A04111,2023-12-09,Vente,430423.9768600919,Bordeaux,51.413502278449236,4.0,Appartement,33000.0,,42.7261129464316,33
4112,2023A04112,2023-12-09,Vente,182058.4215930333,Montpellier,47.97083225024144,2.0,Maison,34000.0,7.363756129656245,46.49555763803775,34
4113,2023A04113,2023-12-09,Vente,445994.8417734533,Paris,52.61344690626577,2.0,Maison,75001.0,5.2614995507664055,47.91408452029865,75
4114,2023A04114,2023-12-09,Vente,271413.68513989646,Paris,,4.0,Appartement,75001.0,5.71734612902722,43.141635351316296,75
4115,2023A04115,2023-12-09,Vente,196270.11277799075,Paris,37.083589642645315,3.0,Maison,75001.0,6.565616090618864,48.151899462902925,75
4116,2023A04116,2023-12-10,Vente,388887.0923520054,Nantes,30.740342070666188,1.0,Maison,44000.0,2.1340168490539684,43.860286163225744,44
4117,2023A04117,2023-12-10,Vente,173429.70628292905,Toulouse,70.152280406058,4.0,Appartement,31000.0,4.1418785740487,45.889338762769874,31
4118,2023A04118,2023-12-10,Vente,393529.1506142407,Nantes,92.5223612733386,3.0,Appartement,44000.0,-0.8620649096583253,47.804875686390986,44
4119,2023A04119,2023-12-10,Vente,304868.4565981096,Bordeaux,185.39536453909815,4.0,Appartement,33000.0,-1.3288034603751724,45.51247626527158,33
4120,2023A04120,2023-12-10,Vente,187625.8663809048,Nantes,43.953996226569906,2.0,Local industriel,44000.0,3.2335716122756413,45.65178093759639,44
4121,2023A04121,2023-12-10,Vente,368494.43517214106,Montpellier,45.771986548183065,2.0,Maison,34000.0,4.829518632480099,49.72381463792911,34
4122,2023A04122,2023-12-10,Vente,372485.665958557,Nantes,37.12851797023782,3.0,Appartement,44000.0,0.5436850837073592,45.021530606697326,44
4123,2023A04123,2023-12-10,Vente,537407.409895568,Paris,95.85759595292063,3.0,Maison,75001.0,0.5836967214732054,48.065710050529624,75
4124,2023A04124,2023-12-10,Vente,479111.2995028245,Paris,82.06353196992676,2.0,Maison,75001.0,7.618766313089461,49.772543410173434,75
4125,2023A04125,2023-12-10,Vente,360325.9842234845,Lyon,35.21713341979532,4.0,Maison,69001.0,2.0844470009101688,43.643312808651665,69
4126,2023A04126,2023-12-10,Vente,136413.4230865121,Nantes,34.775077155517955,3.0,Maison,44000.0,8.025810302821313,42.70416621522208,44
4127,2023A04127,2023-12-10,VEFA,1166072.9320966476,Toulouse,87.90506095362909,4.0,Appartement,31000.0,6.458101866658355,49.56469958526974,31
4128,2023A04128,2023-12-11,Vente,115592.95302338005,Montpellier,66.12838472290058,2.0,Maison,34000.0,3.6236521626382423,47.14995096633682,34
4129,2023A04129,2023-12-11,Vente,474282.25805121235,Montpellier,,4.0,Appartement,34000.0,-4.3839779698344,49.58377143035444,34
4130,2023A04130,2023-12-11,Vente,347587.00617569196,Montpellier,35.114556543175006,3.0,Maison,34000.0,-0.7417504468148479,44.17471357911284,34
4131,2023A04131,2023-12-11,Vente,132655.99816342173,Bordeaux,21.351832514344856,1.0,Appartement,33000.0,0.8040760624667733,49.6271635616818,33
4132,2023A04132,2023-12-11,Vente,249052.60960227673,Strasbourg,35.25183172224765,2.0,Appartement,67000.0,3.7907493536368513,43.13873164245023,67
4133,2023A04133,2023-12-11,Vente,255952.78382139685,Montpellier,77.00600185659734,1.0,Appartement,34000.0,0.5231430282296037,50.07218670050393,34
4134,2023A04134,2023-12-11,Vente,587334.4097261193,Strasbourg,,3.0,Appartement,67000.0,6.013363340032177,49.538296233394924,67
4135,2023A04135,2023-12-11,Vente,174907.6605822848,Marseille,44.047473930651144,2.0,Appartement,13001.0,3.9188969485186185,47.29254564992989,13
4136,2023A04136,2023-12-11,Vente,229310.6689579476,Toulouse,170.36240139162422,7.0,Appartement,31000.0,-0.09106691712678838,47.65339105839208,31
4137,2023A04137,2023-12-11,Vente,66062.61193472001,Toulouse,82.67439026403608,,Maison,31000.0,5.462312401258904,45.34342893147143,31
4138,2023A04138,2023-12-11,Vente,759835.830078818,Lyon,27.207259991661985,4.0,Appartement,69001.0,-0.6507530075031265,44.07422215836913,69
4139,2023A04139,2023-12-11,Vente,141169.84998009168,Bordeaux,60.765179474720995,3.0,Appartement,33000.0,-3.7026100880953208,46.30785521149136,33
4140,2023A04140,2023-12-12,Vente,326487.36170546466,Bordeaux,84.09836614016426,4.0,Maison,33000.0,-2.3085351627559607,48.085578610161015,33
4141,2023A04141,2023-12-12,Vente,252497.16556941476,Paris,16.236447336326798,2.0,Appartement,75001.0,-4.465195741785542,51.08649076707304,75
4142,2023A04142,2023-12-12,Vente,253013.82738959097,Paris,75.35615287137296,3.0,Appartement,75001.0,6.070848559105443,49.49182697993707,75
4143,2023A04143,2023-12-12,Vente,436226.6343881163,Toulouse,98.1366200429797,2.0,Appartement,31000.0,3.4642778980516367,46.12190896261135,31
4144,2023A04144,2023-12-12,Vente,731430.4937876167,Lyon,66.64860139380752,2.0,Maison,69001.0,2.7462302465658617,48.840581105185564,69
4145,2023A04145,2023-12-12,Vente,312042.9763337638,Bordeaux,52.93895168510552,1.0,Appartement,33000.0,3.9080128328378727,43.250818023661864,33
4146,2023A04146,2023-12-12,Vente,397538.3993615736,Lyon,50.075742464896024,,Appartement,69001.0,3.800698727519892,45.95231721320037,69
4147,2023A04147,2023-12-12,Vente,326875.59106731747,Marseille,48.634776271377234,1.0,Local industriel,13001.0,2.6818492488673247,46.03933632197625,13
4148,2023A04148,2023-12-12,Vente,494112.6735926072,Strasbourg,30.32614155414379,4.0,Appartement,67000.0,6.198607579992091,51.08964953867652,67
4149,2023A04149,2023-12-12,Vente,203261.8182941318,Bordeaux,38.71542440424103,5.0,Appartement,33000.0,1.1000270274612687,45.74093168269568,33
4150,2023A04150,2023-12-12,Vente,511567.2504437421,Paris,44.33183212658294,2.0,Maison,75001.0,5.721079978141084,43.03287810551792,75
4151,2023A04151,2023-12-12,Vente,522458.0222427698,Toulouse,57.786037058525544,,Maison,31000.0,5.490247795464491,42.891605972460134,31
4152,2023A04152,2023-12-13,Vente,513765.49514798686,Lyon,41.33016501646407,4.0,Appartement,69001.0,-1.966288584649678,48.4457825873971,69
4153,2023A04153,2023-12-13,Vente,180576.76904398773,Strasbourg,35.35484280123022,2.0,Appartement,67000.0,1.2627949211082852,44.84401918844841,67
4154,2023A04154,2023-12-13,Vente,242558.31130838356,Strasbourg,79.82888685067428,5.0,Maison,67000.0,6.103639244315632,49.946438339383114,67
4155,2023A04155,2023-12-13,Vente,309799.3761574079,Montpellier,65.71367099590465,5.0,Appartement,34000.0,6.051860936653533,46.54993970415186,34
4156,2023A04156,2023-12-13,Vente,117888.52730567675,Strasbourg,41.69516736682894,1.0,Appartement,67000.0,-4.195116659960495,45.20727698451583,67
4157,2023A04157,2023-12-13,Vente,698682.7984350921,Paris,70.32583556215945,1.0,Appartement,75001.0,-1.6672634451442438,48.98020759783407,75
4158,2023A04158,2023-12-13,VEFA,266367.9972258953,Toulouse,43.52872448490365,6.0,Maison,31000.0,,45.97428610100492,31
4159,2023A04159,2023-12-13,Vente,318174.9706332715,Paris,56.34719802411953,6.0,Maison,75001.0,-3.9011397126568115,,75
4160,2023A04160,2023-12-13,Vente,189813.50873759415,Bordeaux,88.90087876675919,3.0,Appartement,33000.0,-1.1900672892373905,48.584008992957386,33
4161,2023A04161,2023-12-13,Vente,121039.65091116347,Lyon,40.371716510436514,1.0,Appartement,69001.0,-1.2195920462016834,48.66426066268408,69
4162,2023A04162,2023-12-13,Vente,186760.4518906947,Marseille,30.380294654481858,3.0,Appartement,13001.0,-1.774981548758916,49.84267247612447,13
4163,2023A04163,2023-12-13,Vente,306055.7373591787,Montpellier,50.776452237704405,2.0,Appartement,34000.0,0.5375690292589343,49.76591469802322,34
4164,2023A04164,2023-12-14,Vente,401939.67238762125,Nantes,27.612470265800052,5.0,Appartement,44000.0,5.825236828754081,48.14855260322043,44
4165,2023A04165,2023-12-14,Vente,295692.3765149512,Montpellier,47.52594371091926,4.0,Maison,34000.0,-1.399756756244647,50.721264473004354,34
4166,2023A04166,2023-12-14,Vente,330391.76954651036,Strasbourg,47.45022468991601,3.0,Maison,67000.0,2.892254862289077,42.482401903107245,67
4167,2023A04167,2023-12-14,Vente,219209.7197923223,Paris,15.929264276005572,2.0,Appartement,75001.0,2.581241365593632,50.48772161624135,75
4168,2023A04168,2023-12-14,Vente,361403.06562716904,Nantes,71.18752425108342,4.0,Maison,44000.0,5.887635852882905,43.604630098933995,44
4169,2023A04169,2023-12-14,Vente,653239.8985132062,Lyon,49.83188881035594,2.0,Appartement,69001.0,0.5037924502671762,44.162459004486045,69
4170,2023A04170,2023-12-14,Vente,409574.3241096238,Bordeaux,,1.0,Appartement,33000.0,-1.660678549691609,49.493111631357394,33
4171,2023A04171,2023-12-14,Adjudication,436142.8616307943,Montpellier,60.81071396011226,3.0,Maison,34000.0,6.822312242106861,45.82383224754955,34
4172,2023A04172,2023-12-14,Vente,320106.75854303886,Paris,78.8702648260195,3.0,Appartement,75001.0,6.0784277012021235,46.042731891603275,75
4173,2023A04173,2023-12-14,Vente,108891.46794510997,Bordeaux,98.99005362010654,4.0,Appartement,33000.0,3.3930967310120117,44.598797257759465,33
4174,2023A04174,2023-12-14,Vente,143372.30847357024,Marseille,51.1182439837992,5.0,Appartement,13001.0,-3.3158599232323063,44.275082515255875,13
4175,2023A04175,2023-12-14,Adjudication,352542.1541755861,Strasbourg,54.57568236269699,2.0,Appartement,67000.0,-4.295303568991925,43.23491600245998,67
4176,2023A04176,2023-12-15,Vente,266581.8403856189,Marseille,,3.0,Maison,13001.0,-2.180667311505117,44.031586740071035,13
4177,2023A04177,2023-12-15,Vente,349376.61027035915,Strasbourg,101.47057679021164,3.0,Maison,67000.0,-2.0026903078563936,47.28736785753213,67
4178,2023A04178,2023-12-15,Vente,733698.9332041738,Toulouse,50.762165330377734,,Maison,31000.0,-2.7696577979013277,48.51815816357224,31
4179,2023A04179,2023-12-15,Vente,,Toulouse,33.02070288223044,4.0,Appartement,31000.0,-1.1702965844683688,48.80178563151549,31
4180,2023A04180,2023-12-15,Vente,571106.9210844703,Toulouse,79.03266462252031,3.0,Maison,31000.0,-0.20881527204421246,45.55708412075237,31
4181,2023A04181,2023-12-15,Vente,284022.5267904649,Bordeaux,18.35880698439892,5.0,Appartement,33000.0,5.081367676268606,50.413202031590814,33
4182,2023A04182,2023-12-15,Vente,165325.3440361401,Toulouse,44.051653499815686,4.0,Appartement,31000.0,4.510931160679311,45.192806898495284,31
4183,2023A04183,2023-12-15,Vente,259180.57654188343,Lyon,85.98350887565604,2.0,Maison,69001.0,-3.1743826144862606,,69
4184,2023A04184,2023-12-15,Vente,165569.92825304766,Nantes,43.86597988647039,2.0,Appartement,44000.0,7.909258563878945,50.617960367306736,44
4185,2023A04185,2023-12-15,Vente,683496.6091084046,Nantes,38.13143564654866,2.0,Appartement,44000.0,5.052168527962609,47.05795884298052,44
4186,2023A04186,2023-12-15,Vente,431160.0500256511,Bordeaux,44.34156954208121,2.0,Appartement,33000.0,-2.4243976053658214,50.84811075461873,33
4187,2023A04187,2023-12-15,Vente,,Bordeaux,19.986066739883178,3.0,Appartement,33000.0,-2.918893549189478,45.76426566801134,33
4188,2023A04188,2023-12-16,Vente,563299.0403933877,Toulouse,78.08041177834976,,Appartement,31000.0,-3.388154544491446,48.9650608939442,31
4189,2023A04189,2023-12-16,Vente,79854.87081033859,Strasbourg,51.34445668863476,6.0,Appartement,67000.0,4.793716066568566,43.267443195264235,67
4190,2023A04190,2023-12-16,Vente,381888.04579747916,Nantes,47.647858890705585,1.0,Maison,44000.0,-1.499160682001425,49.81589635802031,44
4191,2023A04191,2023-12-16,Vente,,Montpellier,47.735038681857304,4.0,Maison,34000.0,-3.573306461173094,43.80215828796994,34
4192,2023A04192,2023-12-16,Vente,267171.64097077696,Nantes,54.98387163521757,1.0,Maison,44000.0,0.857210639737378,42.90437584158906,44
4193,2023A04193,2023-12-16,Vente,222565.2162805036,Toulouse,75.69549786825579,3.0,Appartement,31000.0,4.500470078785172,43.16022879142784,31
4194,2023A04194,2023-12-16,Vente,399129.80439276394,Bordeaux,53.19520333466132,2.0,Maison,33000.0,-0.632133518753847,47.20490521731182,33
4195,2023A04195,2023-12-16,Vente,307709.7887285425,Marseille,27.63772606811653,2.0,Maison,13001.0,1.6295987697083696,44.86848715694902,13
4196,2023A04196,2023-12-16,Vente,601432.9303363232,Strasbourg,72.80306534998554,3.0,Appartement,67000.0,-2.053027903986465,50.75639804306503,67
4197,2023A04197,2023-12-16,Vente,186999.5900223428,Montpellier,70.05529406901383,,Appartement,34000.0,0.9501862150648996,49.803554013226105,34
4198,2023A04198,2023-12-16,Vente,410638.5367057689,Marseille,60.50726854791314,3.0,Appartement,13001.0,0.05856633909916287,49.36910818087983,13
4199,2023A04199,2023-12-16,Vente,295768.97246784985,Toulouse,93.46814223549032,3.0,Maison,31000.0,1.0107638728813155,49.424818503102884,31
4200,2023A04200,2023-12-17,Vente,100591.78144744193,Marseille,55.43379014333889,4.0,Appartement,13001.0,1.414537305368464,50.137960484503836,13
4201,2023A04201,2023-12-17,Vente,154636.1357499357,Lyon,95.17221543210128,5.0,Maison,69001.0,-3.327804710296695,49.91384896761606,69
4202,2023A04202,2023-12-17,Vente,245259.7617473614,Lyon,110.34430366335187,4.0,Maison,69001.0,-3.3142219261644823,50.46822655533221,69
4203,2023A04203,2023-12-17,VEFA,523020.25455460715,Lyon,73.05089885404215,1.0,Maison,69001.0,-1.1902455850426263,50.52242364223899,69
4204,2023A04204,2023-12-17,Vente,354418.5486548202,Bordeaux,37.56351332842614,6.0,Maison,33000.0,-3.029868902728299,44.92522766491077,33
4205,2023A04205,2023-12-17,Vente,133185.67758534354,Bordeaux,51.14205438035955,5.0,Appartement,33000.0,-1.2896392166776471,44.23216469368212,33
4206,2023A04206,2023-12-17,Vente,246670.88141200817,Bordeaux,,4.0,Maison,33000.0,-4.188291408484973,47.959263554139284,33
4207,2023A04207,2023-12-17,Vente,900480.5725323107,Bordeaux,25.820947134908163,3.0,Appartement,33000.0,-0.045609483446150456,43.385314691343474,33
4208,2023A04208,2023-12-17,Vente,286855.5336407237,Bordeaux,44.88138702420059,2.0,Appartement,33000.0,-1.7896904657992456,44.15807700084626,33
4209,2023A04209,2023-12-17,Vente,220489.3459371975,Toulouse,,4.0,Maison,31000.0,6.830258643448817,49.10201871669975,31
4210,2023A04210,2023-12-17,Vente,360426.6632836225,Montpellier,35.42418219661816,5.0,Appartement,34000.0,6.398601453903492,48.01415176427148,34
4211,2023A04211,2023-12-17,Vente,424232.03960909415,Marseille,84.47363509430676,4.0,Maison,13001.0,-0.6846807328418127,48.02749720653718,13
4212,2023A04212,2023-12-18,Vente,204086.4569272788,Toulouse,65.91773568156184,3.0,Maison,31000.0,1.5386609543747127,50.66561876643651,31
4213,2023A04213,2023-12-18,Vente,362777.45899289986,Montpellier,38.26251979810251,2.0,Maison,34000.0,7.6385597387286115,48.175095260080504,34
4214,2023A04214,2023-12-18,Vente,220282.5461477703,Marseille,73.90322448724727,2.0,Appartement,13001.0,2.1560239452132492,46.09110290147947,13
4215,2023A04215,2023-12-18,Vente,413162.6256306789,Toulouse,50.4403718233195,4.0,Appartement,31000.0,6.275102533673586,44.76692541961299,31
4216,2023A04216,2023-12-18,Vente,297097.57369286596,Lyon,34.98441628682562,,Maison,69001.0,5.994959665525377,45.27928736383532,69
4217,2023A04217,2023-12-18,Vente,358319.6328477985,Paris,38.22695117089645,3.0,Maison,75001.0,7.454369945640959,44.744758659056316,75
4218,2023A04218,2023-12-18,Vente,170159.22108168516,Bordeaux,67.89928724544433,4.0,Appartement,33000.0,-0.6176018318807421,42.607894972710255,33
4219,2023A04219,2023-12-18,Vente,163935.47258879448,Paris,87.31348683273315,2.0,Appartement,75001.0,-3.9482399116626627,44.60185139608802,75
4220,2023A04220,2023-12-18,Vente,473211.8167603671,Paris,42.803329153482494,1.0,Maison,75001.0,-3.179787581418754,49.651256598065935,75
4221,2023A04221,2023-12-18,Vente,255853.98027289915,Lyon,71.68063782350784,4.0,Appartement,69001.0,2.7554784901816776,48.70841513644024,69
4222,2023A04222,2023-12-18,Vente,318386.3448514502,Paris,120.4069287274061,1.0,Appartement,75001.0,2.23453024644156,47.77217659021114,75
4223,2023A04223,2023-12-18,Vente,223275.72993093016,Paris,29.094952973971065,2.0,Maison,75001.0,-0.7096464786896242,,75
4224,2023A04224,2023-12-19,Vente,460116.9910082768,Lyon,65.22448507652055,4.0,Maison,69001.0,-1.3413411230285641,44.624300370108074,69
4225,2023A04225,2023-12-19,Vente,186337.34858286474,Montpellier,82.70895223171568,4.0,Maison,34000.0,4.509144156084433,47.38362307893299,34
4226,2023A04226,2023-12-19,Vente,247369.69959090598,Marseille,52.0614677031934,5.0,Appartement,13001.0,-0.17561352556706922,42.575672534368465,13
4227,2023A04227,2023-12-19,Vente,430023.73663454177,Toulouse,101.40694758505474,3.0,Maison,31000.0,3.1701876813466194,50.14965760006033,31
4228,2023A04228,2023-12-19,Vente,542411.7180766418,Nantes,163.92655942282113,3.0,Appartement,44000.0,4.546128548655119,46.240085126134474,44
4229,2023A04229,2023-12-19,Vente,195975.40102935745,Paris,64.82411467600862,,Appartement,75001.0,0.9669102917075998,43.86526858339488,75
4230,2023A04230,2023-12-19,Vente,869618.9352108182,Montpellier,48.57967015686096,3.0,Appartement,34000.0,-2.043740428447675,44.40598623580627,34
4231,2023A04231,2023-12-19,Vente,323820.6254185948,Bordeaux,88.98709896992393,3.0,Maison,33000.0,6.431908045383269,49.7645038893009,33
4232,2023A04232,2023-12-19,Vente,143521.91824690806,Lyon,83.18228713825802,3.0,,69001.0,-3.3121569445402654,43.257494237020495,69
4233,2023A04233,2023-12-19,Vente,334847.7497538763,Strasbourg,,2.0,Appartement,67000.0,6.034277673131832,50.44178414744695,67
